id,sleep_hours,work_hours,screen_time,physical_activity,social_interaction,stress_level,diet_quality,smoking,risk_level
9412,5.2,7.8,3.4,4,5,3.0,Unhealthy,Yes,Low
9413,8.1,7.4,9.6,0,4,2.0,Unhealthy,No,Low
9414,6.2,9.9,9.0,1,5,5.0,Unhealthy,Yes,Medium
9415,4.6,6.4,4.3,5,0,3.0,Unhealthy,No,Low
9416,5.2,9.8,2.0,5,3,9.0,Unhealthy,Yes,High
9417,10.5,6.8,6.3,3,4,7.0,Healthy,Yes,High
9418,7.8,7.3,6.1,5,1,1.0,Healthy,Yes,Low
9419,7.2,10.2,6.6,1,5,,Unhealthy,Yes,Low
9420,6.5,5.6,7.5,5,0,6.0,Healthy,No,Medium
9421,7.6,5.2,6.9,2,4,4.0,Healthy,No,Medium
9422,7.6,9.7,,5,4,1.0,Healthy,No,Low
9423,7.6,8.9,6.6,0,2,9.0,Healthy,No,High
9424,7.2,9.5,7.7,2,4,2.0,Unhealthy,Yes,Low
9425,8.7,10.0,,5,5,1.0,Unhealthy,Yes,Low
9426,,9.2,6.6,5,1,3.0,Healthy,Yes,Low
9427,5.0,10.8,4.9,5,0,10.0,Healthy,No,High
9428,5.8,9.3,10.0,2,5,1.0,Healthy,Yes,Low
9429,3.0,3.0,3.3,5,4,4.0,Unhealthy,No,Medium
9430,11.1,3.8,8.3,4,1,4.0,Healthy,No,Medium
9431,8.7,14.8,2.7,5,2,6.0,Unhealthy,No,Medium
9432,5.3,9.0,,4,0,3.0,Unhealthy,Yes,Low
9433,6.4,11.9,3.7,2,3,9.0,Healthy,Yes,High
9434,5.7,8.0,6.4,5,4,6.0,Unhealthy,Yes,Medium
9435,10.1,8.8,2.7,1,4,7.0,Unhealthy,No,High
9436,4.2,7.6,3.3,0,2,6.0,Healthy,Yes,Medium
9437,7.2,16.4,7.8,5,1,9.0,Healthy,No,High
9438,6.8,9.8,8.1,0,2,2.0,Healthy,No,Low
9439,8.7,7.4,6.5,1,1,8.0,Unhealthy,No,High
9440,6.8,4.0,7.5,2,0,5.0,Healthy,Yes,Medium
9441,3.5,14.9,8.1,0,4,2.0,Unhealthy,Yes,Low
9442,6.5,8.5,4.6,5,3,7.0,Unhealthy,Yes,High
9443,5.1,11.2,3.2,4,2,5.0,Healthy,Yes,Medium
9444,7.2,11.6,6.0,3,5,8.0,Unhealthy,No,High
9445,9.9,7.6,4.8,4,3,10.0,Unhealthy,No,High
9446,3.5,11.0,6.8,1,3,6.0,Unhealthy,Yes,Medium
9447,5.4,7.2,20.0,3,4,7.0,Unhealthy,Yes,High
9448,5.9,6.0,4.6,0,4,1.0,Unhealthy,Yes,Low
9449,6.2,12.5,7.4,5,5,2.0,Unhealthy,No,Low
9450,8.5,8.5,7.3,0,3,9.0,Unhealthy,Yes,High
9451,6.7,10.6,7.4,3,0,7.0,Unhealthy,No,High
9452,7.8,10.2,5.2,0,5,7.0,Healthy,No,High
9453,5.7,10.9,7.6,3,3,4.0,Healthy,Yes,Medium
9454,7.5,4.3,7.0,2,1,4.0,Healthy,Yes,Medium
9455,8.6,7.2,7.3,1,5,3.0,Unhealthy,Yes,Low
9456,5.5,8.0,9.4,5,1,10.0,Healthy,Yes,High
9457,8.6,6.5,6.7,4,1,4.0,Healthy,Yes,Medium
9458,7.1,10.3,,3,1,10.0,Unhealthy,Yes,High
9459,9.1,12.6,,3,2,6.0,Healthy,Yes,Medium
9460,6.6,13.0,8.3,2,0,3.0,Healthy,Yes,Low
9461,7.8,8.0,6.7,5,2,10.0,Healthy,No,High
9462,6.9,9.9,9.3,5,2,,Unhealthy,Yes,High
9463,6.8,10.3,1.9,4,1,1.0,Unhealthy,Yes,Low
9464,7.5,10.9,7.8,2,0,6.0,Unhealthy,Yes,Medium
9465,8.1,6.4,5.5,2,0,2.0,Unhealthy,No,Low
9466,4.5,14.5,5.3,1,3,1.0,Unhealthy,No,Low
9467,9.9,11.8,4.5,0,5,4.0,Unhealthy,Yes,Medium
9468,3.3,11.9,7.8,5,2,6.0,Unhealthy,Yes,Medium
9469,,12.6,7.2,5,5,7.0,Unhealthy,Yes,High
9470,6.8,10.6,3.7,4,5,1.0,Healthy,No,Low
9471,7.8,5.9,,2,0,3.0,Healthy,Yes,Low
9472,10.2,8.6,7.4,0,4,6.0,Healthy,Yes,Medium
9473,3.3,4.0,6.4,0,5,6.0,Healthy,No,Medium
9474,40.0,10.2,8.2,0,2,10.0,Healthy,No,High
9475,2.7,8.5,5.4,5,5,6.0,Healthy,Yes,Medium
9476,7.1,8.9,20.0,0,0,7.0,Unhealthy,No,High
9477,7.5,12.6,6.4,1,4,,Healthy,No,High
9478,10.2,7.6,6.4,1,5,10.0,Unhealthy,Yes,High
9479,7.2,8.2,6.6,2,4,8.0,Healthy,No,High
9480,9.1,9.1,8.2,0,4,2.0,Healthy,Yes,Low
9481,8.2,3.5,2.1,2,1,10.0,Unhealthy,Yes,High
9482,6.1,8.2,5.5,3,3,1.0,Healthy,Yes,Low
9483,4.2,1.5,4.2,5,5,10.0,Healthy,Yes,High
9484,7.6,7.2,3.6,1,5,7.0,Unhealthy,No,High
9485,4.0,11.6,5.9,1,3,1.0,Unhealthy,No,Low
9486,9.6,10.3,7.4,5,0,2.0,Unhealthy,Yes,Low
9487,6.7,7.2,6.6,4,0,1.0,Unhealthy,No,Low
9488,9.4,9.1,4.6,3,5,1.0,Healthy,No,Low
9489,6.0,5.8,5.7,1,5,3.0,Unhealthy,No,Low
9490,7.5,9.0,7.9,0,3,4.0,Healthy,Yes,Medium
9491,7.4,17.8,7.4,5,4,5.0,Healthy,No,Medium
9492,6.9,14.5,4.9,0,0,5.0,Unhealthy,No,Medium
9493,6.1,9.2,4.8,5,5,2.0,Unhealthy,No,Low
9494,7.8,9.5,2.6,0,1,3.0,Unhealthy,Yes,Low
9495,5.1,6.1,5.1,5,1,8.0,Unhealthy,No,High
9496,4.6,6.6,2.5,2,3,2.0,Healthy,No,Low
9497,9.5,10.1,10.1,1,0,4.0,Healthy,Yes,Medium
9498,8.5,7.4,4.3,2,0,7.0,Healthy,No,High
9499,,11.7,8.2,1,5,9.0,Unhealthy,No,High
9500,10.3,13.7,9.6,4,5,3.0,Unhealthy,Yes,Low
9501,6.5,10.0,6.4,2,4,3.0,Healthy,No,Low
9502,9.6,9.3,5.8,1,0,7.0,Healthy,Yes,High
9503,7.4,4.0,3.4,4,3,8.0,Unhealthy,Yes,High
9504,5.0,11.2,5.0,1,0,4.0,Healthy,No,Medium
9505,10.7,5.6,9.2,3,5,1.0,Unhealthy,No,Low
9506,9.0,7.7,6.7,5,0,5.0,Unhealthy,Yes,Medium
9507,6.8,11.9,6.1,2,1,4.0,Unhealthy,Yes,Medium
9508,8.5,12.1,8.6,0,3,8.0,Unhealthy,No,High
9509,6.2,7.6,7.4,4,2,7.0,Healthy,No,High
9510,8.7,7.8,5.7,4,3,2.0,Unhealthy,No,Low
9511,2.2,6.9,6.4,0,3,6.0,Healthy,Yes,Medium
9512,5.0,5.4,4.5,4,5,4.0,Healthy,No,Medium
9513,9.0,7.1,4.9,0,2,7.0,Healthy,Yes,High
9514,6.5,4.2,5.6,0,5,9.0,Healthy,Yes,High
9515,7.4,11.0,7.1,1,2,7.0,Healthy,No,High
9516,4.3,10.2,3.5,2,1,2.0,Unhealthy,Yes,Low
9517,10.7,10.7,6.2,3,4,8.0,Healthy,Yes,High
9518,9.4,6.1,5.2,4,3,6.0,Healthy,No,Medium
9519,6.6,5.4,4.2,1,3,9.0,Healthy,Yes,High
9520,6.2,9.2,5.2,3,3,7.0,Healthy,Yes,High
9521,9.1,9.2,1.4,3,3,5.0,Unhealthy,Yes,Medium
9522,11.0,8.6,,4,1,8.0,Healthy,No,High
9523,8.9,8.1,3.8,4,3,7.0,Unhealthy,Yes,High
9524,11.3,14.1,5.4,1,2,1.0,Healthy,No,Low
9525,5.2,10.3,1.4,4,2,5.0,Unhealthy,Yes,Medium
9526,5.4,14.9,6.4,3,0,7.0,Healthy,Yes,High
9527,4.6,12.8,7.8,4,1,10.0,Healthy,No,High
9528,7.9,14.1,5.8,5,0,7.0,Unhealthy,Yes,High
9529,7.4,5.8,7.0,5,3,3.0,Unhealthy,No,Low
9530,6.7,10.8,5.0,1,1,5.0,Unhealthy,No,Medium
9531,8.6,7.7,2.9,1,1,8.0,Unhealthy,Yes,High
9532,9.5,4.0,6.0,1,4,9.0,Healthy,No,High
9533,3.9,13.5,7.4,4,4,9.0,Healthy,No,High
9534,5.8,8.1,3.4,2,0,10.0,Healthy,Yes,High
9535,8.6,5.8,5.1,1,0,5.0,Unhealthy,No,Medium
9536,6.1,7.8,5.5,2,2,2.0,Healthy,Yes,Low
9537,5.4,6.6,11.7,0,2,8.0,Unhealthy,Yes,High
9538,9.0,6.9,6.4,1,5,7.0,Unhealthy,Yes,High
9539,4.4,8.3,2.2,2,5,4.0,Healthy,Yes,Medium
9540,6.4,14.2,1.7,2,5,5.0,Healthy,No,Medium
9541,7.7,7.0,7.5,3,2,10.0,Unhealthy,Yes,High
9542,5.9,14.0,11.0,2,1,10.0,Healthy,No,High
9543,8.6,11.5,5.4,3,3,2.0,Unhealthy,Yes,Low
9544,5.9,10.2,5.3,5,0,9.0,Unhealthy,Yes,High
9545,9.8,24.0,6.9,5,2,6.0,Healthy,Yes,Medium
9546,6.7,9.0,4.4,5,1,9.0,Unhealthy,Yes,High
9547,8.3,12.9,0.9,2,4,8.0,Unhealthy,Yes,High
9548,8.5,10.7,8.1,2,3,1.0,Healthy,No,Low
9549,5.7,4.0,4.8,0,4,9.0,Healthy,Yes,High
9550,2.9,9.9,8.1,2,5,9.0,Healthy,No,High
9551,7.7,11.4,4.5,4,4,4.0,Unhealthy,Yes,Medium
9552,7.1,8.1,6.2,4,3,1.0,Unhealthy,No,Low
9553,8.1,9.4,7.7,5,1,4.0,Unhealthy,No,Medium
9554,6.5,7.2,8.1,4,4,6.0,Unhealthy,Yes,Medium
9555,6.1,4.9,6.5,0,1,4.0,Unhealthy,No,Medium
9556,11.0,4.3,6.4,2,4,9.0,Unhealthy,No,High
9557,4.1,4.4,7.2,0,2,4.0,Unhealthy,No,Medium
9558,8.5,11.0,6.9,2,5,10.0,Healthy,Yes,High
9559,5.9,1.5,3.4,3,3,8.0,Healthy,No,High
9560,6.3,7.0,3.5,0,0,2.0,Unhealthy,Yes,Low
9561,6.4,6.7,1.8,5,3,7.0,Healthy,Yes,High
9562,5.4,8.2,7.5,4,4,8.0,Healthy,Yes,High
9563,8.1,3.4,,4,4,6.0,Unhealthy,Yes,Medium
9564,9.8,10.2,7.6,4,5,10.0,Unhealthy,No,High
9565,7.9,5.2,6.8,2,2,6.0,Healthy,Yes,Medium
9566,7.2,12.4,4.0,2,2,8.0,Unhealthy,No,High
9567,5.0,7.1,5.8,0,3,3.0,Unhealthy,Yes,Low
9568,8.0,8.7,5.1,5,0,2.0,Unhealthy,Yes,Low
9569,11.3,9.0,4.8,1,5,9.0,Healthy,Yes,High
9570,6.2,9.7,7.8,2,3,8.0,Healthy,No,High
9571,6.2,9.1,11.0,1,0,10.0,Unhealthy,No,High
9572,5.9,7.7,8.2,1,1,5.0,Healthy,Yes,Medium
9573,6.0,10.0,5.9,2,4,5.0,Healthy,Yes,Medium
9574,1.5,10.4,8.5,0,1,6.0,Healthy,No,Medium
9575,7.8,6.7,9.4,5,3,,Unhealthy,No,Medium
9576,5.3,10.3,3.2,1,0,2.0,Unhealthy,No,Low
9577,3.8,12.6,8.4,0,0,7.0,Unhealthy,Yes,High
9578,8.5,11.1,7.5,0,1,3.0,Unhealthy,No,Low
9579,4.8,11.8,8.4,5,2,8.0,Unhealthy,No,High
9580,6.3,9.5,7.6,2,2,9.0,Unhealthy,Yes,High
9581,9.9,6.2,5.5,5,5,3.0,Unhealthy,No,Low
9582,4.2,6.6,10.1,1,1,6.0,Unhealthy,Yes,Medium
9583,3.9,10.0,6.7,0,2,8.0,Healthy,Yes,High
9584,,11.8,5.1,1,0,6.0,Unhealthy,No,Medium
9585,9.3,17.4,7.0,0,3,10.0,Healthy,No,High
9586,3.9,11.9,7.9,2,2,3.0,Healthy,no,Low
9587,7.8,5.5,6.2,0,5,4.0,Unhealthy,Yes,Medium
9588,8.2,6.7,6.8,2,0,9.0,Healthy,Yes,High
9589,2.9,15.8,6.2,2,5,,Unhealthy,Yes,Low
9590,8.6,8.4,4.7,1,3,4.0,Unhealthy,No,Medium
9591,8.8,9.1,4.4,1,0,,Healthy,No,High
9592,6.4,6.1,3.2,5,4,1.0,Unhealthy,Yes,Low
9593,9.5,13.7,9.0,1,3,8.0,Healthy,No,High
9594,9.3,10.5,5.6,3,4,7.0,Healthy,Yes,High
9595,7.2,6.7,-0.9,1,2,7.0,Healthy,Yes,High
9596,6.1,6.0,6.8,1,5,2.0,Healthy,Yes,Low
9597,5.1,9.9,6.8,5,2,10.0,Unhealthy,No,High
9598,6.9,9.1,2.3,0,0,6.0,Unhealthy,Yes,Medium
9599,8.1,11.5,4.3,5,1,8.0,Unhealthy,No,High
9600,6.4,10.6,4.2,3,0,8.0,Unhealthy,No,High
9601,2.6,8.2,4.5,3,5,5.0,Healthy,Yes,Medium
9602,9.5,7.4,8.4,0,5,8.0,Healthy,No,High
9603,,8.5,5.7,1,5,2.0,Healthy,Yes,Low
9604,6.2,7.3,5.1,5,4,4.0,Unhealthy,No,Medium
9605,8.7,8.6,8.2,4,5,10.0,Unhealthy,No,High
9606,10.0,9.0,7.0,2,3,2.0,Healthy,Yes,Low
9607,1.4,6.3,2.5,3,1,5.0,Unhealthy,Yes,Medium
9608,7.9,10.9,4.8,0,0,3.0,Unhealthy,No,Low
9609,4.1,7.9,6.6,4,4,6.0,Healthy,Yes,Medium
9610,8.0,6.5,4.1,2,4,7.0,Unhealthy,No,High
9611,7.3,7.9,10.1,4,2,6.0,Healthy,No,Medium
9612,8.3,9.7,6.2,1,0,2.0,Unhealthy,No,Low
9613,6.0,9.2,4.5,0,0,2.0,Healthy,Yes,Low
9614,3.3,10.3,3.8,2,5,4.0,Unhealthy,No,Medium
9615,6.1,11.7,7.9,2,5,7.0,Unhealthy,Yes,High
9616,7.8,12.9,4.7,1,4,8.0,Healthy,Yes,High
9617,9.0,9.9,6.8,1,0,5.0,Healthy,Yes,Medium
9618,4.7,5.8,20.0,1,5,10.0,Unhealthy,No,High
9619,9.1,8.2,6.1,0,2,1.0,Unhealthy,Yes,Low
9620,5.7,6.0,4.7,3,1,9.0,Healthy,No,High
9621,7.7,14.1,5.4,4,4,8.0,Unhealthy,No,High
9622,6.0,15.0,4.4,0,2,1.0,Unhealthy,Yes,Low
9623,7.4,11.0,8.1,0,2,9.0,Healthy,No,High
9624,8.8,11.6,5.0,4,3,,Healthy,Yes,Medium
9625,4.5,9.8,5.7,2,1,8.0,Unhealthy,Yes,High
9626,5.6,10.1,5.8,4,2,10.0,Healthy,Yes,High
9627,7.4,4.2,9.2,1,3,10.0,Healthy,No,High
9628,11.8,8.8,7.8,2,3,2.0,Healthy,Yes,Low
9629,5.3,6.4,7.6,0,0,7.0,Unhealthy,Yes,High
9630,11.1,9.8,2.8,4,5,9.0,Unhealthy,Yes,High
9631,11.0,8.8,4.7,0,2,7.0,Unhealthy,Yes,High
9632,6.8,14.8,8.4,5,4,9.0,Healthy,No,High
9633,,11.7,3.7,0,0,4.0,Healthy,No,Medium
9634,5.6,9.9,6.2,4,1,5.0,Healthy,No,Medium
9635,6.9,8.2,3.9,5,5,7.0,Unhealthy,No,High
9636,4.2,14.0,4.1,5,4,1.0,Healthy,No,Low
9637,6.8,8.9,9.4,5,4,2.0,Healthy,No,Low
9638,10.0,10.0,7.4,0,3,2.0,Healthy,Yes,Low
9639,5.8,9.1,8.0,3,2,10.0,Unhealthy,No,High
9640,6.5,7.8,7.6,3,3,9.0,Healthy,Yes,High
9641,3.6,9.1,5.7,0,3,3.0,Unhealthy,No,Low
9642,7.7,3.1,4.6,2,2,9.0,Unhealthy,no,High
9643,7.5,4.4,5.2,2,2,1.0,Healthy,No,Low
9644,7.1,10.0,5.6,2,2,3.0,Unhealthy,No,Low
9645,6.6,13.7,9.6,2,3,10.0,Unhealthy,Yes,High
9646,6.4,10.0,3.3,3,5,2.0,Unhealthy,Yes,Low
9647,8.0,6.8,4.9,2,2,2.0,Unhealthy,No,Low
9648,6.9,4.7,4.2,4,2,1.0,Unhealthy,Yes,Low
9649,7.6,11.4,20.0,2,4,6.0,Unhealthy,Yes,Medium
9650,7.4,7.3,9.7,4,3,5.0,Unhealthy,No,Medium
9651,9.2,10.9,6.6,3,2,5.0,Healthy,No,Medium
9652,8.4,10.2,6.8,4,3,9.0,Unhealthy,Yes,High
9653,7.4,10.4,6.2,5,1,6.0,Healthy,Yes,Medium
9654,10.0,9.1,6.9,4,0,9.0,Unhealthy,No,High
9655,7.8,10.2,7.5,0,4,4.0,Unhealthy,Yes,Medium
9656,9.6,8.6,,4,4,7.0,Healthy,Yes,High
9657,8.2,7.1,7.0,5,3,4.0,Healthy,No,Medium
9658,3.3,6.1,7.6,0,2,1.0,Unhealthy,Yes,Low
9659,9.6,1.8,2.4,5,3,4.0,Healthy,No,Medium
9660,7.3,8.5,6.0,2,5,2.0,Unhealthy,No,Low
9661,6.9,13.6,6.6,4,0,5.0,Unhealthy,No,Medium
9662,7.6,11.2,6.8,4,4,2.0,Unhealthy,No,Low
9663,6.3,9.7,5.7,1,4,2.0,Healthy,No,Low
9664,7.5,6.8,6.3,2,0,4.0,Unhealthy,Yes,Medium
9665,5.8,12.0,4.6,4,3,,Unhealthy,Yes,High
9666,,8.6,2.5,4,4,3.0,healthy,Yes,Low
9667,6.8,13.7,8.0,1,2,7.0,Unhealthy,No,High
9668,6.2,6.1,3.7,0,3,9.0,Unhealthy,No,High
9669,5.2,6.8,5.7,2,2,3.0,Healthy,Yes,Low
9670,7.5,6.5,4.5,1,5,4.0,Healthy,No,Medium
9671,7.4,4.6,9.2,2,5,1.0,Unhealthy,No,Low
9672,7.8,6.2,5.8,2,5,7.0,Healthy,Yes,High
9673,,9.3,5.4,0,1,1.0,Unhealthy,No,Low
9674,3.8,6.9,7.5,0,0,3.0,Healthy,Yes,Low
9675,8.3,-2.6,10.3,3,5,9.0,Healthy,No,High
9676,10.0,12.2,6.8,1,4,5.0,Unhealthy,No,Medium
9677,4.9,3.9,5.2,5,0,10.0,Unhealthy,Yes,High
9678,10.2,10.8,7.4,1,0,10.0,Healthy,no,High
9679,7.6,9.1,2.9,2,2,2.0,Unhealthy,No,Low
9680,7.0,15.4,6.1,3,4,9.0,Unhealthy,No,High
9681,,12.0,10.0,3,1,6.0,Healthy,Yes,Medium
9682,4.2,7.5,6.3,2,0,9.0,Healthy,No,High
9683,9.0,6.9,6.2,0,2,4.0,Unhealthy,No,Medium
9684,5.4,13.5,6.0,3,5,6.0,Healthy,No,Medium
9685,5.4,4.6,5.2,1,2,7.0,Healthy,Yes,High
9686,9.0,9.6,6.6,0,5,6.0,Unhealthy,No,Medium
9687,3.2,8.6,7.6,4,4,4.0,Unhealthy,No,Medium
9688,4.0,8.0,5.3,3,3,8.0,Unhealthy,No,High
9689,,10.1,1.0,2,3,6.0,Unhealthy,No,Medium
9690,,9.6,6.9,1,1,2.0,Healthy,No,Low
9691,8.0,10.4,10.3,3,5,6.0,Unhealthy,Yes,Medium
9692,6.4,9.4,5.2,2,2,1.0,Healthy,Yes,Low
9693,12.1,10.3,3.1,1,3,9.0,Unhealthy,No,High
9694,6.5,9.3,7.4,3,0,10.0,Healthy,Yes,High
9695,6.5,7.0,9.5,1,1,7.0,Healthy,Yes,High
9696,5.4,9.0,7.1,4,5,8.0,Unhealthy,No,High
9697,7.2,6.9,9.4,1,0,4.0,Healthy,No,Medium
9698,8.2,6.7,7.6,2,3,8.0,Healthy,Yes,High
9699,9.4,8.0,7.4,3,2,1.0,Unhealthy,No,Low
9700,4.0,8.6,5.0,2,3,4.0,Unhealthy,No,Medium
9701,6.5,9.1,6.6,4,1,6.0,Unhealthy,Yes,Medium
9702,7.9,11.7,5.9,5,5,10.0,Healthy,Yes,High
9703,8.2,7.5,5.9,0,1,7.0,Healthy,Yes,High
9704,7.0,9.6,5.5,1,0,,Healthy,Yes,Low
9705,8.1,9.4,6.5,2,0,10.0,Healthy,No,High
9706,5.4,7.2,3.4,5,1,10.0,Healthy,Yes,High
9707,10.1,9.2,,3,0,2.0,Healthy,Yes,Low
9708,9.0,12.0,4.2,3,4,9.0,Unhealthy,Yes,High
9709,4.3,9.6,5.5,0,5,1.0,Unhealthy,No,Low
9710,4.8,9.7,6.7,3,1,10.0,Healthy,Yes,High
9711,4.9,6.9,4.1,4,5,1.0,Unhealthy,No,Low
9712,8.4,14.9,2.1,0,0,10.0,Unhealthy,No,High
9713,4.4,7.1,5.2,4,5,2.0,Unhealthy,No,Low
9714,6.3,4.0,3.1,1,3,5.0,Healthy,Yes,Medium
9715,7.9,11.6,7.4,4,2,1.0,Healthy,No,Low
9716,6.9,8.7,3.7,1,4,,Healthy,No,Medium
9717,7.5,8.1,9.0,4,4,8.0,Unhealthy,Yes,High
9718,4.9,7.4,6.0,0,2,10.0,Unhealthy,No,High
9719,8.2,14.6,6.1,1,2,2.0,Healthy,No,Low
9720,5.8,10.1,2.0,5,5,5.0,Unhealthy,No,Medium
9721,6.4,10.6,6.3,4,5,3.0,Healthy,No,Low
9722,7.5,9.5,5.8,4,3,2.0,Healthy,No,Low
9723,7.2,9.8,3.4,3,5,6.0,Unhealthy,No,Medium
9724,7.0,13.2,6.2,4,2,1.0,Unhealthy,No,Low
9725,5.5,8.2,5.2,3,4,8.0,Unhealthy,No,High
9726,6.4,4.6,5.6,4,3,6.0,Healthy,No,Medium
9727,7.0,11.6,6.1,2,2,4.0,Unhealthy,Yes,Medium
9728,4.2,10.5,5.1,3,3,5.0,Unhealthy,No,Medium
9729,6.1,9.3,6.5,0,3,2.0,Unhealthy,Yes,Low
9730,7.8,10.4,5.8,0,5,8.0,Unhealthy,No,High
9731,4.4,7.9,6.9,1,5,6.0,Healthy,Yes,Medium
9732,9.3,9.1,4.9,5,0,6.0,Unhealthy,Yes,Medium
9733,9.5,8.6,3.9,5,2,3.0,Healthy,Yes,Low
9734,4.5,7.2,4.6,0,5,1.0,Healthy,Yes,Low
9735,,12.6,8.9,1,0,8.0,Unhealthy,No,High
9736,6.7,4.8,7.9,0,5,7.0,Unhealthy,Yes,High
9737,7.8,16.1,8.4,3,4,1.0,Healthy,Yes,Low
9738,6.0,11.6,8.6,2,3,,Healthy,Yes,High
9739,8.8,3.7,5.1,1,4,10.0,Unhealthy,No,High
9740,7.8,8.3,6.6,2,3,2.0,Unhealthy,Yes,Low
9741,5.4,8.5,6.2,4,2,8.0,Healthy,Yes,High
9742,4.7,10.2,7.3,4,1,5.0,Unhealthy,Yes,Medium
9743,4.1,6.0,5.4,2,2,8.0,Healthy,No,High
9744,7.4,9.1,6.2,3,3,6.0,Unhealthy,No,Medium
9745,8.1,8.6,6.1,2,1,2.0,Unhealthy,No,Low
9746,8.3,6.8,7.1,2,1,7.0,Healthy,No,High
9747,6.8,6.4,7.3,2,2,6.0,Healthy,No,Medium
9748,4.7,11.8,6.2,1,4,4.0,Healthy,Yes,Medium
9749,40.0,3.9,6.2,1,2,9.0,Healthy,Yes,High
9750,9.3,10.4,6.5,2,3,4.0,Healthy,No,Medium
9751,6.0,11.4,9.3,5,4,1.0,Healthy,No,Low
9752,7.3,8.3,2.5,3,3,3.0,Unhealthy,Yes,Low
9753,4.8,9.2,4.1,4,5,8.0,Unhealthy,No,High
9754,7.7,12.5,7.3,4,5,3.0,Unhealthy,Yes,Low
9755,6.1,6.9,6.5,4,4,7.0,Unhealthy,Yes,High
9756,9.1,7.2,6.5,0,0,1.0,Healthy,No,Low
9757,8.5,7.5,7.3,3,4,4.0,Healthy,Yes,Medium
9758,6.0,12.5,6.4,1,0,4.0,Healthy,Yes,Medium
9759,6.7,12.9,4.9,4,3,9.0,Healthy,No,High
9760,5.9,4.8,7.3,1,2,1.0,Unhealthy,Yes,Low
9761,4.2,12.0,6.0,1,3,9.0,Unhealthy,No,High
9762,5.3,11.5,5.1,1,2,10.0,Unhealthy,Yes,High
9763,7.4,13.7,7.4,5,5,8.0,Unhealthy,Yes,High
9764,7.7,10.2,20.0,1,0,10.0,Healthy,No,High
9765,7.3,8.9,6.4,2,2,6.0,Unhealthy,No,Medium
9766,6.4,12.4,9.4,1,3,4.0,Healthy,No,Medium
9767,8.9,11.1,8.7,0,3,6.0,Unhealthy,Yes,Medium
9768,7.1,15.7,8.0,1,3,6.0,Unhealthy,Yes,Medium
9769,8.4,11.9,11.1,4,4,2.0,Healthy,No,Low
9770,3.5,9.5,5.7,1,3,7.0,Unhealthy,No,High
9771,-0.8,5.5,5.1,4,4,9.0,Healthy,No,High
9772,7.6,7.3,7.7,1,1,8.0,Unhealthy,Yes,High
9773,4.2,4.7,5.5,3,0,3.0,Healthy,Yes,Low
9774,6.6,8.4,6.0,2,1,8.0,Unhealthy,Yes,High
9775,6.4,11.8,4.0,4,1,4.0,Healthy,Yes,Medium
9776,10.2,9.0,7.2,0,4,10.0,Unhealthy,No,High
9777,7.8,12.1,3.1,1,4,1.0,Unhealthy,No,Low
9778,7.3,10.0,5.8,4,0,3.0,Healthy,No,Low
9779,8.7,7.8,6.0,5,0,1.0,Unhealthy,No,Low
9780,7.7,9.3,5.1,2,5,5.0,Healthy,No,Medium
9781,6.1,10.4,2.5,5,0,10.0,Unhealthy,No,High
9782,9.1,9.4,2.5,1,3,9.0,Healthy,No,High
9783,4.8,9.5,4.5,2,3,7.0,Healthy,No,High
9784,7.6,6.7,7.1,0,0,3.0,Unhealthy,No,Low
9785,3.9,7.7,6.6,4,4,7.0,Unhealthy,Yes,High
9786,7.4,15.8,6.0,0,1,8.0,Unhealthy,No,High
9787,7.4,12.7,4.2,2,0,4.0,Unhealthy,Yes,Medium
9788,10.4,4.6,6.7,3,5,3.0,Unhealthy,No,Low
9789,3.9,1.9,2.4,3,0,2.0,Healthy,Yes,Low
9790,5.8,9.2,1.2,5,1,8.0,Unhealthy,No,High
9791,8.6,11.7,5.5,4,2,3.0,Unhealthy,Yes,Low
9792,7.7,7.4,4.9,1,0,7.0,Healthy,No,High
9793,7.4,12.1,,5,0,2.0,Healthy,Yes,Low
9794,5.1,9.2,6.3,0,3,5.0,Unhealthy,Yes,Medium
9795,5.8,8.5,9.3,3,1,5.0,Healthy,Yes,Medium
9796,9.5,11.3,4.9,3,5,,Healthy,No,High
9797,6.9,7.4,7.0,1,0,8.0,Healthy,No,High
9798,7.8,8.1,5.5,0,5,8.0,Unhealthy,Yes,High
9799,6.8,11.0,8.8,2,0,10.0,Unhealthy,Yes,High
9800,4.6,8.9,5.6,5,2,2.0,Unhealthy,No,Low
9801,8.9,24.0,7.7,3,1,2.0,Unhealthy,Yes,Low
9802,8.0,11.1,3.8,4,0,10.0,Healthy,Yes,High
9803,11.6,10.9,5.2,4,2,7.0,Healthy,No,High
9804,5.0,8.9,5.8,2,0,4.0,Healthy,Yes,Medium
9805,8.6,11.6,8.5,1,4,3.0,Healthy,No,Low
9806,4.4,8.0,1.6,1,2,3.0,Unhealthy,No,Low
9807,7.3,9.8,5.3,5,5,7.0,Unhealthy,Yes,High
9808,9.0,6.3,5.3,3,4,1.0,Healthy,Yes,Low
9809,2.9,12.1,1.8,5,0,4.0,Healthy,No,Medium
9810,6.6,9.9,5.1,3,2,6.0,Unhealthy,Yes,Medium
9811,5.9,14.9,2.9,3,1,9.0,Healthy,Yes,High
9812,5.6,16.2,1.3,2,5,1.0,Healthy,No,Low
9813,7.8,11.3,5.5,2,3,1.0,Healthy,No,Low
